Date,Open,High,Low,Close,Adj Close,Volume
2022-09-12,111.379997,113.360001,111.379997,112.379997,111.351028,4836900
2022-09-13,108.839996,108.910004,105.440002,105.720001,104.752014,5955600
2022-09-14,106.129997,107.360001,105.150002,107.000000,106.020294,4888700
2022-09-15,106.150002,108.139999,104.830002,105.500000,104.534027,6598900
2022-09-16,104.070000,105.290001,103.250000,104.120003,103.166664,8000800
2022-09-19,103.690002,107.370003,103.330002,107.209999,106.228371,5162300
2022-09-20,103.820000,104.440002,101.709999,102.419998,101.482231,10006600
2022-09-21,102.669998,103.629997,99.769997,99.790001,98.876312,6279300
2022-09-22,99.790001,100.209999,97.830002,98.550003,97.647667,9638800
2022-09-23,96.919998,97.540001,95.339996,97.019997,96.131668,9026500
2022-09-26,96.089996,97.730003,95.709999,96.059998,95.180466,8521600
2022-09-27,97.070000,97.739998,95.000000,96.290001,95.408356,9890300
2022-09-28,97.110001,99.430000,96.760002,98.699997,97.796288,9423300
2022-09-29,98.110001,98.110001,94.480003,95.330002,94.457146,19339200
2022-09-30,83.300003,86.199997,82.500000,83.120003,82.358948,48176100
2022-10-03,83.129997,86.470001,82.220001,85.400002,84.618065,19108200
2022-10-04,87.699997,89.070000,87.110001,88.639999,87.828400,15114800
2022-10-05,87.489998,91.699997,87.150002,91.099998,90.265877,12732700
2022-10-06,90.489998,92.639999,89.809998,90.169998,89.344391,9951900
2022-10-07,88.540001,88.760002,86.690002,87.160004,86.361954,8554700
2022-10-10,87.760002,87.779999,85.070000,86.690002,85.896263,7991200
2022-10-11,86.040001,88.250000,85.750000,87.989998,87.184341,11903200
2022-10-12,88.000000,88.879997,87.309998,88.510002,87.699593,8772900
2022-10-13,86.389999,89.809998,86.050003,89.559998,88.739975,9335000
2022-10-14,90.510002,90.879997,87.489998,87.550003,86.748383,7811700
2022-10-17,89.529999,90.690002,88.699997,89.970001,89.146217,8451900
2022-10-18,92.599998,92.910004,89.150002,89.680000,88.858879,7364700
2022-10-19,88.260002,89.739998,87.760002,88.570000,87.759041,5102000
2022-10-20,89.470001,90.580002,86.610001,86.830002,86.034981,13500000
2022-10-21,87.019997,88.779999,86.709999,88.500000,87.689682,7976300
2022-10-24,87.790001,88.839996,86.239998,88.010002,87.204170,8847100
2022-10-25,88.029999,91.930000,87.889999,91.720001,90.880196,8639900
2022-10-26,90.779999,94.349998,90.699997,92.389999,91.544067,8648200
2022-10-27,92.879997,93.480003,90.220001,90.540001,89.711006,8617900
2022-10-28,91.199997,93.879997,90.459999,93.830002,92.970886,6022400
2022-10-31,93.000000,93.889999,92.680000,92.680000,91.831406,6426400
2022-11-01,95.690002,96.459999,92.970001,93.769997,92.911423,7250700
2022-11-02,93.129997,94.440002,90.190002,90.300003,89.473206,7176600
2022-11-03,89.970001,91.610001,88.720001,90.400002,89.572289,6550300
2022-11-04,94.449997,98.230003,93.949997,95.790001,94.912933,12543300
2022-11-07,96.309998,96.870003,92.669998,93.440002,92.584457,9094500
2022-11-08,94.440002,96.029999,92.940002,93.750000,92.891609,7017800
2022-11-09,92.669998,93.900002,91.959999,92.099998,91.256714,6550900
2022-11-10,96.330002,99.680000,96.230003,99.489998,98.579056,9361000
2022-11-11,100.309998,107.209999,100.139999,106.089996,105.118629,12597500
2022-11-14,105.199997,106.440002,104.320000,104.389999,103.434189,7134900
2022-11-15,107.989998,109.309998,105.529999,106.709999,105.732948,7242900
2022-11-16,105.250000,106.599998,104.769997,105.230003,104.266502,5998700
2022-11-17,104.110001,105.400002,102.919998,105.360001,104.395317,5252900
2022-11-18,107.629997,107.720001,104.169998,105.419998,104.454765,5498900
2022-11-21,104.610001,105.480003,103.599998,103.830002,102.879311,4774800
2022-11-22,104.620003,106.160004,103.839996,105.970001,104.999725,5313200
2022-11-23,106.000000,106.980003,105.230003,106.650002,105.673500,3873100
2022-11-25,106.449997,107.180000,105.559998,105.959999,104.989815,3426100
2022-11-28,105.250000,106.300003,104.650002,104.959999,103.998970,6967400
2022-11-29,105.370003,106.820000,105.120003,106.250000,105.277161,8494400
2022-11-30,107.080002,109.690002,105.449997,109.690002,108.685661,16251000
2022-12-01,110.089996,111.860001,109.550003,111.110001,110.092659,7822900
2022-12-02,108.650002,112.709999,108.339996,112.199997,111.513908,5892000
2022-12-05,111.019997,111.129997,109.190002,109.620003,108.949699,6220100
2022-12-06,109.650002,110.529999,106.750000,107.930000,107.270027,7086100
2022-12-07,107.320000,109.120003,107.059998,108.330002,107.667587,5751500
2022-12-08,108.599998,111.489998,108.459999,111.360001,110.679054,6192800
2022-12-09,110.220001,111.379997,109.260002,109.419998,108.750916,5677700
2022-12-12,110.099998,112.169998,109.709999,112.070000,111.384712,6426000
2022-12-13,115.610001,116.449997,111.250000,112.849998,112.159943,8655300
2022-12-14,113.699997,114.120003,110.230003,111.449997,110.768501,7528500
2022-12-15,109.190002,109.620003,107.730003,108.510002,107.846481,7500700
2022-12-16,106.870003,107.610001,105.120003,105.949997,105.302132,14083600
2022-12-19,104.989998,105.510002,102.449997,103.050003,102.419868,10620300
2022-12-20,103.000000,103.400002,101.680000,103.209999,102.578888,17147900
2022-12-21,116.760002,119.180000,115.339996,115.779999,115.072029,32777300
2022-12-22,114.290001,116.820000,114.059998,116.709999,115.996338,17147600
2022-12-23,116.110001,117.169998,115.779999,116.250000,115.539154,6603700
2022-12-27,116.470001,118.199997,115.820000,117.559998,116.841141,6661100
2022-12-28,117.580002,118.239998,114.959999,114.980003,114.276924,5437800
2022-12-29,116.080002,118.070000,115.800003,117.349998,116.632423,4588600
2022-12-30,116.559998,117.250000,115.769997,117.010002,116.294510,4355500
2023-01-03,118.550003,119.489998,117.440002,118.750000,118.023865,8124800
2023-01-04,119.959999,122.230003,119.529999,121.209999,120.468826,8550700
2023-01-05,120.279999,122.339996,120.080002,120.620003,119.882439,6046700
2023-01-06,122.000000,125.360001,121.769997,124.529999,123.768517,10080700
2023-01-09,125.000000,126.610001,124.550003,124.849998,124.086571,9397900
2023-01-10,125.209999,126.330002,124.370003,125.839996,125.070511,5899900
2023-01-11,126.320000,128.259995,126.010002,127.940002,127.157677,6989200
2023-01-12,128.350006,128.460007,126.459999,127.889999,127.107971,8366400
2023-01-13,126.660004,129.229996,126.660004,128.850006,128.062103,4856500
2023-01-17,128.000000,129.050003,127.830002,128.139999,127.356453,6172200
2023-01-18,127.800003,128.589996,126.000000,126.430000,125.656906,6828800
2023-01-19,124.790001,125.440002,123.610001,124.529999,123.768517,5273500
2023-01-20,124.680000,126.639999,124.040001,126.620003,125.845741,5673200
2023-01-23,126.900002,128.750000,126.540001,128.289993,127.505524,5581600
2023-01-24,126.809998,128.009995,120.449997,126.830002,126.054459,5486200
2023-01-25,125.860001,127.010002,124.830002,126.820000,126.044518,5933700
2023-01-26,128.460007,128.990005,126.010002,127.529999,126.750175,5838800
2023-01-27,127.070000,128.580002,126.699997,127.529999,126.750175,5730000
2023-01-30,126.500000,127.559998,126.209999,126.370003,125.597275,6494600
2023-01-31,126.419998,127.849998,126.010002,127.330002,126.551399,7686900
2023-02-01,127.900002,130.220001,126.220001,129.500000,128.708130,6387900
2023-02-02,130.449997,131.309998,127.860001,129.059998,128.270813,5214500
2023-02-03,126.790001,129.419998,126.440002,127.610001,126.829689,4930200
2023-02-06,125.519997,126.099998,124.320000,125.730003,124.961189,4666400
2023-02-07,123.959999,125.930000,123.250000,125.330002,124.563629,5288900
2023-02-08,123.379997,124.099998,121.800003,122.910004,122.158432,5877800
2023-02-09,124.709999,125.019997,121.500000,122.180000,121.432892,5929000
2023-02-10,121.510002,122.639999,120.540001,122.230003,121.482590,5195500
2023-02-13,122.820000,125.720001,122.459999,125.150002,124.384735,5689800
2023-02-14,123.949997,126.360001,123.739998,126.199997,125.428307,4845900
2023-02-15,124.900002,127.500000,124.900002,127.480003,126.700493,5687900
2023-02-16,125.430000,127.209999,124.110001,124.379997,123.619438,4722200
2023-02-17,123.709999,124.889999,123.440002,124.839996,124.076622,5161500
2023-02-21,123.279999,124.000000,120.980003,121.099998,120.359497,5110300
2023-02-22,121.099998,121.400002,119.639999,119.900002,119.166832,5022000
2023-02-23,120.760002,120.760002,118.550003,119.959999,119.226463,4101900
2023-02-24,117.970001,118.739998,117.339996,118.040001,117.318207,4693000
2023-02-27,119.260002,119.820000,118.320000,118.529999,117.805206,4239800
2023-02-28,118.739998,120.400002,117.849998,118.790001,118.063629,8414100
2023-03-01,117.949997,119.790001,117.830002,118.580002,117.854912,4120500
2023-03-02,117.550003,119.959999,117.550003,119.580002,118.848793,4443200
2023-03-03,120.129997,121.040001,119.019997,120.940002,120.543213,3871800
2023-03-06,121.129997,121.989998,119.959999,120.169998,119.775734,5183800
2023-03-07,120.199997,121.019997,119.230003,119.589996,119.197639,5345700
2023-03-08,119.269997,120.040001,118.730003,119.860001,119.466751,4175200
2023-03-09,120.080002,121.860001,117.550003,117.870003,117.483284,5635900
2023-03-10,118.830002,118.989998,116.639999,117.489998,117.104530,5979600
2023-03-13,115.820000,118.290001,115.790001,116.860001,116.476601,6038200
2023-03-14,119.000000,119.489998,117.230003,119.000000,118.609573,6050800
2023-03-15,116.320000,118.629997,115.809998,118.169998,117.782295,6599200
2023-03-16,116.860001,120.809998,116.610001,120.650002,120.254166,5658700
2023-03-17,121.169998,121.730003,118.669998,120.389999,119.995018,12868900
2023-03-20,120.989998,122.680000,119.809998,121.199997,120.802353,7594100
2023-03-21,123.500000,126.059998,122.970001,125.610001,125.197891,15078800
2023-03-22,123.660004,125.260002,119.330002,119.500000,119.107933,17625500
2023-03-23,120.470001,123.269997,119.470001,120.970001,120.573112,7628100
2023-03-24,120.230003,121.000000,119.320000,120.709999,120.313965,6158800
2023-03-27,121.019997,121.070000,117.610001,117.809998,117.423477,6564200
2023-03-28,117.949997,118.440002,116.849998,117.870003,117.483284,4461400
2023-03-29,118.639999,120.570000,118.489998,120.489998,120.094688,5644000
2023-03-30,121.029999,121.440002,119.339996,120.099998,119.705963,4578900
2023-03-31,120.919998,122.709999,120.599998,122.639999,122.237633,5659400
2023-04-03,122.500000,122.849998,120.820000,121.669998,121.270813,4838400
2023-04-04,121.379997,123.949997,121.360001,123.690002,123.284187,5895300
2023-04-05,123.000000,123.330002,120.559998,120.900002,120.503342,4331400
2023-04-06,119.510002,120.489998,117.849998,120.220001,119.825577,4256900
2023-04-10,119.300003,121.910004,119.129997,121.910004,121.510033,3731200
2023-04-11,122.040001,124.080002,122.040001,123.300003,122.895470,4471000
2023-04-12,124.760002,124.860001,123.220001,123.660004,123.254288,4524900
2023-04-13,124.639999,126.669998,124.459999,126.430000,126.015198,5355300
2023-04-14,127.000000,127.489998,125.489998,125.949997,125.536774,4828700
2023-04-17,126.029999,126.480003,125.129997,126.190002,125.775986,3917900
2023-04-18,127.230003,127.279999,125.019997,126.209999,125.795921,3857700
2023-04-19,126.000000,126.080002,124.919998,125.669998,125.257690,3547400
2023-04-20,124.800003,125.349998,123.709999,124.449997,124.041695,3891600
2023-04-21,124.400002,125.680000,123.620003,125.529999,125.118149,3651400
2023-04-24,125.510002,127.129997,125.150002,127.089996,126.673027,3790900
2023-04-25,126.529999,126.769997,124.050003,124.660004,124.251007,4383300
2023-04-26,124.209999,124.980003,123.290001,123.839996,123.433693,4003200
2023-04-27,124.440002,126.010002,123.139999,125.699997,125.287590,4252100
2023-04-28,125.150002,127.070000,124.959999,126.720001,126.304245,4420700
2023-05-01,126.919998,128.679993,126.860001,127.919998,127.500305,4112600
2023-05-02,127.150002,127.580002,125.169998,127.260002,126.842476,3831600
2023-05-03,125.489998,128.380005,123.669998,126.739998,126.324181,4560100
2023-05-04,124.940002,125.190002,122.820000,123.669998,123.264252,6177100
2023-05-05,125.930000,127.029999,125.220001,126.589996,126.174667,4887500
2023-05-08,127.260002,127.690002,125.980003,126.879997,126.463722,3892600
2023-05-09,125.269997,125.660004,124.169998,125.099998,124.689560,4082100
2023-05-10,126.290001,126.459999,122.169998,123.510002,123.104782,5052600
2023-05-11,123.449997,123.860001,121.900002,122.220001,121.819016,5923100
2023-05-12,120.989998,121.199997,119.029999,120.209999,119.815605,6571800
2023-05-15,119.820000,119.989998,118.010002,119.830002,119.436852,5518200
2023-05-16,117.500000,117.839996,116.120003,116.480003,116.097847,8306400
2023-05-17,116.379997,117.129997,115.250000,116.980003,116.596207,7765400
2023-05-18,117.430000,119.150002,116.849998,118.870003,118.480003,5970500
2023-05-19,114.559998,115.489998,113.099998,114.760002,114.383492,11672400
2023-05-22,112.849998,112.849998,110.019997,110.180000,109.818512,12710300
2023-05-23,109.769997,111.059998,108.190002,108.779999,108.423103,11790400
2023-05-24,109.000000,109.099998,107.199997,108.290001,107.934715,8503200
2023-05-25,108.349998,108.970001,107.419998,107.480003,107.127373,6729800
2023-05-26,107.000000,108.449997,107.000000,107.510002,107.157272,7911200
2023-05-30,108.400002,108.879997,106.269997,106.519997,106.170517,9335200
2023-05-31,105.699997,106.169998,104.830002,105.260002,104.914658,21465200
2023-06-01,104.180000,104.599998,102.900002,103.629997,103.290001,12025200
2023-06-02,107.629997,108.419998,106.129997,107.779999,107.779999,11835000
2023-06-05,107.879997,107.879997,105.180000,105.199997,105.199997,7434000
2023-06-06,105.489998,106.750000,105.199997,106.190002,106.190002,7896300
2023-06-07,106.040001,108.239998,105.419998,107.089996,107.089996,11123900
2023-06-08,107.160004,107.519997,105.669998,106.199997,106.199997,9137600
2023-06-09,105.910004,106.279999,105.349998,105.860001,105.860001,5795200
2023-06-12,106.290001,106.849998,104.599998,106.830002,106.830002,7964600
2023-06-13,107.139999,107.480003,106.290001,106.779999,106.779999,8460500
2023-06-14,107.480003,113.400002,107.480003,112.860001,112.860001,17415500
2023-06-15,111.830002,112.820000,110.160004,112.410004,112.410004,10374200
2023-06-16,114.000000,114.760002,113.059998,113.589996,113.589996,14443700
2023-06-20,111.410004,112.820000,108.959999,109.540001,109.540001,10602400
2023-06-21,109.129997,110.360001,108.709999,109.980003,109.980003,8377800
2023-06-22,110.820000,111.250000,109.779999,110.459999,110.459999,6002900
2023-06-23,107.750000,110.290001,107.300003,109.519997,109.519997,14324200
2023-06-26,109.669998,112.209999,109.669998,111.739998,111.739998,6887100
2023-06-27,112.529999,114.180000,112.430000,113.610001,113.610001,7138600
2023-06-28,113.339996,113.750000,112.120003,113.029999,113.029999,6766000
2023-06-29,113.599998,114.269997,112.610001,113.370003,113.370003,12465500
2023-06-30,111.589996,112.250000,109.800003,110.370003,110.370003,19614400
2023-07-03,111.059998,111.300003,109.110001,109.110001,109.110001,5734200
2023-07-05,108.620003,108.910004,106.540001,107.099998,107.099998,10405300
2023-07-06,105.290001,106.089996,103.669998,105.099998,105.099998,9923500
2023-07-07,104.800003,105.470001,104.029999,104.459999,104.459999,7460200
2023-07-10,104.480003,106.309998,104.250000,105.779999,105.779999,5374600
2023-07-11,105.650002,107.620003,105.620003,107.389999,107.389999,5457200
2023-07-12,108.529999,109.089996,107.220001,107.760002,107.760002,8305000
2023-07-13,109.070000,109.129997,107.680000,107.839996,107.839996,6692300
2023-07-14,107.940002,108.639999,107.190002,107.949997,107.949997,6932300
2023-07-17,107.260002,109.099998,106.760002,108.709999,108.709999,6682900
2023-07-18,108.580002,110.339996,108.309998,109.720001,109.720001,5717900
2023-07-19,109.080002,110.250000,108.580002,109.879997,109.879997,5027100
2023-07-20,109.570000,110.019997,107.480003,107.529999,107.529999,6458000
2023-07-21,108.000000,109.290001,107.510002,109.059998,109.059998,6630200
2023-07-24,110.410004,110.550003,108.510002,108.769997,108.769997,6787600
2023-07-25,108.279999,108.849998,107.389999,108.300003,108.300003,7692800
2023-07-26,108.300003,109.589996,107.949997,109.300003,109.300003,5148900
2023-07-27,109.830002,110.230003,107.400002,107.669998,107.669998,6544600
2023-07-28,108.110001,108.959999,107.629997,108.620003,108.620003,5988300
2023-07-31,109.410004,110.849998,109.050003,110.389999,110.389999,6406000
2023-08-01,110.000000,110.529999,109.139999,109.400002,109.400002,4566700
2023-08-02,108.279999,108.519997,107.449997,107.510002,107.510002,6213200
2023-08-03,107.000000,109.089996,106.650002,108.639999,108.639999,5084300
2023-08-04,108.709999,110.309998,108.239998,108.809998,108.809998,5617600
2023-08-07,109.870003,110.940002,109.180000,110.480003,110.480003,4887300
2023-08-08,109.629997,109.889999,107.349998,109.690002,109.690002,5851900
2023-08-09,109.790001,110.019997,108.300003,109.690002,109.690002,4328600
2023-08-10,110.309998,111.949997,108.519997,109.029999,109.029999,7276500
2023-08-11,108.900002,109.529999,107.860001,108.089996,108.089996,5104300
